created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2024-04-12T12:16:20+00:00,81,27.7,72.7,,,,
2024-04-12T12:16:50+00:00,82,27.8,72.5,,,,
2024-04-12T12:17:13+00:00,83,27.8,72.7,,,,
2024-04-12T12:17:37+00:00,84,27.8,72.7,,,,
2024-04-12T12:17:53+00:00,85,27.8,72.5,,,,
2024-04-12T12:18:24+00:00,86,27.7,73.0,,,,
2024-04-12T12:18:40+00:00,87,27.7,72.8,,,,
2024-04-12T12:19:16+00:00,88,27.7,72.9,,,,
2024-04-12T12:19:34+00:00,89,27.7,72.8,,,,
2024-04-12T12:20:06+00:00,90,27.7,73.0,,,,
2024-04-12T12:20:31+00:00,91,27.7,73.2,,,,
2024-04-12T12:21:06+00:00,92,27.6,73.2,,,,
2024-04-12T12:21:27+00:00,93,27.6,72.8,,,,
2024-04-12T12:22:05+00:00,94,27.8,72.9,,,,
2024-04-12T12:22:26+00:00,95,27.7,73.0,,,,
2024-04-12T12:23:22+00:00,96,27.6,73.2,,,,
2024-04-12T12:23:49+00:00,97,27.6,73.2,,,,
2024-04-12T12:24:09+00:00,98,27.7,73.0,,,,
2024-04-12T12:24:32+00:00,99,27.6,73.2,,,,
2024-04-12T12:25:05+00:00,100,27.7,73.4,,,,
2024-04-12T12:25:40+00:00,101,27.6,73.2,,,,
2024-04-12T12:26:04+00:00,102,27.6,73.2,,,,
2024-04-12T12:26:25+00:00,103,27.7,73.2,,,,
2024-04-12T12:26:46+00:00,104,27.6,72.9,,,,
2024-04-12T12:27:19+00:00,105,27.7,73.0,,,,
2024-04-12T12:28:33+00:00,106,27.6,72.7,,,,
2024-04-12T12:29:12+00:00,107,27.6,73.2,,,,
2024-04-12T12:29:40+00:00,108,27.8,72.7,,,,
2024-04-12T12:29:56+00:00,109,27.7,73.1,,,,
2024-04-12T12:30:21+00:00,110,27.6,73.3,,,,
2024-04-12T12:30:43+00:00,111,27.8,72.9,,,,
2024-04-12T12:30:58+00:00,112,27.6,73.1,,,,
2024-04-12T12:31:27+00:00,113,27.9,72.8,,,,
2024-04-12T12:31:57+00:00,114,27.8,73.1,,,,
2024-04-12T12:32:30+00:00,115,27.7,73.3,,,,
2024-04-12T12:32:59+00:00,116,27.6,73.3,,,,
2024-04-12T12:33:47+00:00,117,27.6,73.2,,,,
2024-04-12T12:34:11+00:00,118,27.8,73.3,,,,
2024-04-12T12:34:37+00:00,119,27.8,73.1,,,,
2024-04-12T12:34:57+00:00,120,27.6,73.2,,,,
2024-04-12T12:35:30+00:00,121,27.8,72.9,,,,
2024-04-12T12:36:05+00:00,122,27.6,73.3,,,,
2024-04-12T12:36:23+00:00,123,27.7,73.2,,,,
2024-04-12T12:36:42+00:00,124,27.8,73.2,,,,
2024-04-12T12:37:10+00:00,125,27.7,73.3,,,,
2024-04-12T12:37:39+00:00,126,27.7,73.2,,,,
2024-04-12T12:38:10+00:00,127,27.5,73.2,,,,
2024-04-12T12:38:29+00:00,128,27.6,73.2,,,,
2024-04-12T12:38:53+00:00,129,27.7,72.9,,,,
2024-04-12T12:39:12+00:00,130,27.6,73.0,,,,
2024-04-12T12:40:10+00:00,131,27.6,72.8,,,,
2024-04-12T12:40:27+00:00,132,27.7,73.2,,,,
2024-04-12T12:40:46+00:00,133,27.6,72.9,,,,
2024-04-12T12:41:23+00:00,134,27.6,73.0,,,,
2024-04-12T12:41:43+00:00,135,27.6,73.0,,,,
2024-04-12T12:42:13+00:00,136,27.6,73.1,,,,
2024-04-12T12:42:57+00:00,137,27.5,73.0,,,,
2024-04-12T12:43:14+00:00,138,27.7,73.0,,,,
2024-04-12T12:43:43+00:00,139,27.6,72.9,,,,
2024-04-12T12:44:15+00:00,140,27.5,72.8,,,,
2024-04-12T12:44:42+00:00,141,27.5,72.8,,,,
2024-04-12T12:45:09+00:00,142,27.6,72.7,,,,
2024-04-12T12:45:29+00:00,143,27.5,72.6,,,,
2024-04-12T12:45:57+00:00,144,27.6,72.6,,,,
2024-04-12T12:46:18+00:00,145,27.7,72.6,,,,
2024-04-12T12:46:52+00:00,146,27.5,72.4,,,,
2024-04-12T12:47:35+00:00,147,27.8,72.5,,,,
2024-04-12T12:48:13+00:00,148,27.7,72.5,,,,
2024-04-12T12:48:35+00:00,149,27.7,72.6,,,,
2024-04-12T12:49:38+00:00,150,27.6,72.5,,,,
2024-04-12T12:50:02+00:00,151,27.6,72.5,,,,
2024-04-12T12:50:27+00:00,152,27.6,72.6,,,,
2024-04-12T12:50:44+00:00,153,27.7,72.5,,,,
2024-04-12T12:51:41+00:00,154,27.5,72.5,,,,
2024-04-12T12:52:08+00:00,155,27.6,72.6,,,,
2024-04-12T12:52:33+00:00,156,27.7,72.6,,,,
2024-04-12T12:52:49+00:00,157,27.6,72.6,,,,
2024-04-12T12:53:31+00:00,158,27.6,72.6,,,,
2024-04-12T12:53:48+00:00,159,27.6,72.3,,,,
2024-04-12T12:54:33+00:00,160,27.6,72.5,,,,
2024-04-12T12:55:36+00:00,161,27.6,72.6,,,,
2024-04-12T12:55:54+00:00,162,27.7,72.6,,,,
2024-04-12T12:56:15+00:00,163,27.6,72.6,,,,
2024-04-12T12:56:45+00:00,164,27.7,72.4,,,,
2024-04-12T12:57:01+00:00,165,27.6,72.5,,,,
2024-04-12T12:57:17+00:00,166,27.8,72.2,,,,
2024-04-12T12:57:50+00:00,167,27.8,72.2,,,,
2024-04-12T12:58:06+00:00,168,27.8,72.4,,,,
2024-04-12T12:58:28+00:00,169,27.6,72.4,,,,
2024-04-12T12:58:46+00:00,170,27.8,72.1,,,,
2024-04-12T12:59:06+00:00,171,27.7,72.6,,,,
2024-04-12T12:59:22+00:00,172,27.6,72.3,,,,
2024-04-12T12:59:49+00:00,173,27.7,72.3,,,,
2024-04-12T13:00:08+00:00,174,27.7,72.3,,,,
2024-04-12T13:00:32+00:00,175,27.8,72.1,,,,
2024-04-12T13:01:07+00:00,176,27.7,72.4,,,,
2024-04-12T13:01:45+00:00,177,27.8,72.4,,,,
2024-04-12T13:02:05+00:00,178,27.7,72.3,,,,
2024-04-12T13:02:23+00:00,179,27.6,72.1,,,,
2024-04-12T13:02:48+00:00,180,27.7,72.3,,,,
2024-04-12T13:03:07+00:00,181,27.7,72.2,,,,
2024-04-12T13:03:33+00:00,182,27.6,72.4,,,,
2024-04-12T13:04:05+00:00,183,27.8,72.4,,,,
2024-04-12T13:04:33+00:00,184,27.6,72.6,,,,
2024-04-12T13:05:05+00:00,185,27.8,72.3,,,,
2024-04-12T13:05:27+00:00,186,27.7,72.4,,,,
2024-04-12T13:06:01+00:00,187,27.6,72.3,,,,
2024-04-12T13:06:32+00:00,188,27.8,72.3,,,,
2024-04-12T13:07:10+00:00,189,27.7,72.3,,,,
2024-04-12T13:07:40+00:00,190,27.8,72.3,,,,
2024-04-12T13:08:32+00:00,191,27.7,72.3,,,,
2024-04-12T13:09:09+00:00,192,27.7,72.3,,,,
2024-04-12T13:09:28+00:00,193,27.6,72.5,,,,
2024-04-12T13:09:50+00:00,194,27.6,72.3,,,,
2024-04-12T13:10:14+00:00,195,27.7,72.5,,,,
2024-04-12T13:10:32+00:00,196,27.6,72.3,,,,
2024-04-12T13:11:03+00:00,197,27.6,72.4,,,,
2024-04-12T13:11:22+00:00,198,27.6,72.4,,,,
2024-04-12T13:11:42+00:00,199,27.7,72.2,,,,
2024-04-12T13:12:00+00:00,200,27.6,72.3,,,,
2024-04-12T13:13:05+00:00,201,27.6,72.4,,,,
2024-04-12T13:13:22+00:00,202,27.8,72.3,,,,
2024-04-12T13:14:09+00:00,203,27.7,72.2,,,,
2024-04-12T13:14:25+00:00,204,27.7,72.3,,,,
2024-04-12T13:15:06+00:00,205,27.7,72.2,,,,
2024-04-12T13:15:26+00:00,206,27.5,71.7,,,,
2024-04-12T13:15:56+00:00,207,27.6,71.8,,,,
2024-04-12T13:16:21+00:00,208,27.5,72.0,,,,
2024-04-12T13:16:36+00:00,209,27.6,72.0,,,,
2024-04-12T13:16:54+00:00,210,27.6,72.0,,,,
2024-04-12T13:17:23+00:00,211,27.8,71.8,,,,
2024-04-12T13:17:42+00:00,212,27.7,71.8,,,,
2024-04-12T13:18:26+00:00,213,27.6,71.5,,,,
2024-04-12T13:18:46+00:00,214,27.7,71.2,,,,
2024-04-12T13:19:17+00:00,215,27.5,70.6,,,,
2024-04-12T13:19:44+00:00,216,27.5,70.6,,,,
2024-04-12T13:19:59+00:00,217,27.6,70.8,,,,
2024-04-12T13:20:20+00:00,218,27.6,70.7,,,,
2024-04-12T13:20:39+00:00,219,27.5,70.6,,,,
2024-04-12T13:21:02+00:00,220,27.6,70.7,,,,
2024-04-12T13:21:36+00:00,221,27.5,70.9,,,,
2024-04-12T13:21:52+00:00,222,27.4,70.7,,,,
2024-04-12T13:22:18+00:00,223,27.5,70.7,,,,
2024-04-12T13:22:35+00:00,224,27.4,70.9,,,,
2024-04-12T13:23:08+00:00,225,27.6,70.6,,,,
2024-04-12T13:23:35+00:00,226,27.5,70.8,,,,
2024-04-12T13:24:09+00:00,227,27.6,70.4,,,,
2024-04-12T13:24:35+00:00,228,27.6,70.2,,,,
2024-04-12T13:25:11+00:00,229,27.5,70.4,,,,
2024-04-12T13:25:28+00:00,230,27.6,70.2,,,,
2024-04-12T13:25:44+00:00,231,27.5,70.2,,,,
2024-04-12T13:26:11+00:00,232,27.6,70.3,,,,
2024-04-12T13:26:27+00:00,233,27.7,70.1,,,,
2024-04-12T13:26:52+00:00,234,27.5,70.1,,,,
2024-04-12T13:27:07+00:00,235,27.5,70.3,,,,
2024-04-12T13:27:23+00:00,236,27.6,70.1,,,,
2024-04-12T13:27:43+00:00,237,27.5,70.2,,,,
2024-04-12T13:28:02+00:00,238,27.6,70.2,,,,
2024-04-12T13:28:32+00:00,239,27.5,69.9,,,,
2024-04-12T13:29:13+00:00,240,27.7,70.2,,,,
2024-04-12T13:29:45+00:00,241,27.6,70.2,,,,
2024-04-12T13:30:09+00:00,242,27.6,70.1,,,,
2024-04-12T13:30:30+00:00,243,27.8,70.0,,,,
2024-04-12T13:31:05+00:00,244,27.8,70.1,,,,
2024-04-12T13:31:44+00:00,245,27.8,70.3,,,,
2024-04-12T13:32:05+00:00,246,27.6,70.3,,,,
2024-04-12T13:32:36+00:00,247,27.6,70.5,,,,
2024-04-12T13:33:00+00:00,248,27.6,70.4,,,,
2024-04-12T13:33:24+00:00,249,27.7,70.4,,,,
2024-04-12T13:33:46+00:00,250,27.8,70.1,,,,
2024-04-12T13:34:02+00:00,251,27.9,70.2,,,,
2024-04-12T13:34:35+00:00,252,27.8,70.5,,,,
2024-04-12T13:34:51+00:00,253,27.7,70.2,,,,
2024-04-12T13:35:21+00:00,254,27.7,70.5,,,,
2024-04-12T13:35:38+00:00,255,27.6,70.5,,,,
2024-04-12T13:35:53+00:00,256,27.7,70.6,,,,
2024-04-12T13:36:21+00:00,257,27.6,70.7,,,,
2024-04-12T13:36:38+00:00,258,27.8,70.6,,,,
2024-04-12T13:37:22+00:00,259,27.7,70.8,,,,
2024-04-12T13:37:38+00:00,260,27.7,70.8,,,,
2024-04-12T13:37:57+00:00,261,27.8,70.6,,,,
2024-04-12T13:38:24+00:00,262,27.6,70.8,,,,
2024-04-12T13:39:00+00:00,263,27.6,71.0,,,,
2024-04-12T13:39:31+00:00,264,27.6,70.9,,,,
2024-04-12T13:40:31+00:00,265,27.6,71.2,,,,
2024-04-12T13:40:53+00:00,266,27.6,70.9,,,,
2024-04-12T13:41:13+00:00,267,27.6,70.9,,,,
2024-04-12T13:41:38+00:00,268,27.6,70.8,,,,
2024-04-12T13:42:15+00:00,269,27.6,70.8,,,,
2024-04-12T13:42:38+00:00,270,27.6,70.9,,,,
2024-04-12T13:42:55+00:00,271,27.7,70.9,,,,
2024-04-12T13:43:11+00:00,272,27.6,70.8,,,,
2024-04-12T13:43:48+00:00,273,27.7,70.6,,,,
2024-04-12T13:44:07+00:00,274,27.7,70.9,,,,
2024-04-12T13:44:36+00:00,275,27.9,70.7,,,,
2024-04-12T13:44:56+00:00,276,27.7,70.8,,,,
2024-04-12T13:45:44+00:00,277,27.6,70.8,,,,
2024-04-12T13:46:01+00:00,278,27.8,70.8,,,,
2024-04-12T13:46:31+00:00,279,27.8,70.9,,,,
2024-04-12T13:46:48+00:00,280,27.7,70.9,,,,
2024-04-12T13:47:08+00:00,281,27.7,71.0,,,,
2024-04-12T13:47:54+00:00,282,27.8,70.9,,,,
2024-04-12T13:48:17+00:00,283,27.8,71.1,,,,
2024-04-12T13:48:44+00:00,284,27.7,71.2,,,,
2024-04-12T13:49:13+00:00,285,27.8,70.9,,,,
2024-04-12T13:49:40+00:00,286,27.5,71.2,,,,
2024-04-12T13:50:24+00:00,287,27.6,71.1,,,,
2024-04-12T13:50:54+00:00,288,27.5,71.2,,,,
2024-04-12T13:51:11+00:00,289,27.5,71.0,,,,
2024-04-12T13:51:41+00:00,290,27.6,71.2,,,,
2024-04-12T13:51:57+00:00,291,27.5,71.2,,,,
2024-04-12T13:52:13+00:00,292,27.6,71.2,,,,
2024-04-12T13:52:29+00:00,293,27.6,71.2,,,,
2024-04-12T13:52:48+00:00,294,27.6,71.2,,,,
2024-04-12T13:53:04+00:00,295,27.7,71.3,,,,
2024-04-12T13:54:16+00:00,296,27.6,71.4,,,,
2024-04-12T13:54:42+00:00,297,27.6,71.4,,,,
2024-04-12T13:55:10+00:00,298,27.6,71.4,,,,
2024-04-12T13:56:13+00:00,299,27.6,71.7,,,,
2024-04-12T13:56:35+00:00,300,27.5,71.5,,,,
2024-04-12T13:56:51+00:00,301,27.6,71.5,,,,
2024-04-12T13:57:15+00:00,302,27.5,71.5,,,,
2024-04-12T13:57:41+00:00,303,27.5,71.2,,,,
2024-04-12T13:58:02+00:00,304,27.6,71.2,,,,
2024-04-12T13:58:18+00:00,305,27.5,71.2,,,,
2024-04-12T13:58:41+00:00,306,27.5,71.2,,,,
2024-04-12T13:58:57+00:00,307,27.5,71.4,,,,
2024-04-12T13:59:17+00:00,308,27.5,71.2,,,,
2024-04-12T13:59:37+00:00,309,27.7,71.4,,,,
2024-04-12T13:59:59+00:00,310,27.5,71.4,,,,
2024-04-12T14:00:51+00:00,311,27.5,71.5,,,,
2024-04-12T14:01:07+00:00,312,27.5,71.5,,,,
2024-04-12T14:01:45+00:00,313,27.6,71.4,,,,
2024-04-12T14:02:01+00:00,314,27.5,71.4,,,,
2024-04-12T14:02:22+00:00,315,27.5,71.5,,,,
2024-04-12T14:02:39+00:00,316,27.6,71.7,,,,
2024-04-12T14:02:58+00:00,317,27.4,71.8,,,,
2024-04-12T14:03:26+00:00,318,27.5,71.6,,,,
2024-04-12T14:03:43+00:00,319,27.4,72.0,,,,
